startdate,enddate,title,description,importance,link,icon,image,date_display,"low threshold","high threshold",y_position
"2000-11-10 15:47:00","2000-11-10 15:47:00","10-11-2000: se acuerda con el FMI el &#34;Blindaje&#34; de U$D39.700 millones",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2000-12-18 15:47:00","2000-12-18 15:47:00","18-12-2000: Köler declaró su apoyo al &#34;blindaje&#34;",<p></p>,50,,shapes/triangle_gray.png,,da,1,100,0,
"2001-03-02 15:47:00","2001-03-02 15:47:00","02-03-2001: renunció Ministro de Economía Machinea, por la crisis",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-03-05 15:47:00","2001-03-05 15:47:00","05-03-2001: Ministro de Economía Ricardo López Murphy (hasta 20-3-2001)",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1BfP2lbHkPZo3o7HO791VirXopNUS2vry/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-03-20 15:47:00","2001-03-20 15:47:00","20-3-2001: Ministro de Economía D. Cavallo (hasta 20-12-2001)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-04-01 15:47:00","2001-04-01 15:47:00","Abr-2001: se acuerda con FMI el &#34;extrablindaje&#34; de U$D4.263 millones",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-04-28 15:47:00","2001-04-28 15:47:00","28-04-2001: Dennis Tito, el 1º turista espacial ",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1kK_08IWJl-Xty7QfWX67XcxJkSYgm53R/view?usp=sharing"""",""""label"""":""""Turismo""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://guejarsierra.org/wp-content/uploads/2017/03/puntos_informacion.png"""",""""display_class"""":""""inline"""",""""scale"""":""""25"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-06-01 15:47:00","2001-06-01 15:47:00","Jun-2001: &#34;Megacanje&#34; de U$D7.821 millones (diferimiento de pagos del 2001 y 2002)",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-06-01 15:47:00","2001-06-01 15:47:00","2º semestre-2001: 15 cuasimonedas y aumentó la emisión (Lecop del BCRA, Patacones de Pcia.Bs.As.)",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-07-01 15:47:00","2001-07-01 15:47:00","Jul-2001: impuesto a las transacciones bancarias (&#34;al cheque&#34;) y eliminación exenciones de IVA",<p></p>,50,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-07-01 15:47:00","2001-07-01 15:47:00","Jul-2001: Ley 25.453 de &#34;Déficit Cero&#34;",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-09-11 12:00:00","2001-09-11 12:00:00","11-09-2001: Atentado a las Torres Gemelas (cont.)",<p></p>,65,"[{""""url"""":""""https://drive.google.com/open?id=1xGgJTH_pOgV4fUKE3wNIpa5L2dmfzAUd"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-09-11 15:47:00","2001-09-11 15:47:00","11-09-2001: atentados a las Torres Gemelas y al Pentágono",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1cfKUorzVnY-6iWsW85Bf-z-_OcIEy4tA/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-10-14 15:47:00","2001-10-14 15:47:00","14-10-2001: derrota al gobierno en elecciones legislativas",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-11-01 15:47:00","2001-11-01 15:47:00","Nov-2001: masiva salida de depósitos (desde febrero 2001)",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2001-12-01 15:47:00","2001-12-01 15:47:00","Año 2001: fuga de riqueza de U$D29.913 MM",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-03 15:47:00","2001-12-03 15:47:00","3-12-2001: &#34;Corralito&#34; por Decreto 1570 (restricción semanal de $250)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-03 15:47:00","2001-12-03 15:47:00","13-12-2001: cronología de la crisis de diciembre de 2001",<p></p>,55,"[{""""url"""":""""https://drive.google.com/file/d/15-6kTPTLYcEr5VkQ6IOrPgV5i3koenHe/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-12-13 15:47:00","2001-12-13 15:47:00","13-12-2001: cronología de la crisis de diciembre de 2001",<p></p>,55,"[{""""url"""":""""https://drive.google.com/file/d/15-6kTPTLYcEr5VkQ6IOrPgV5i3koenHe/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-12-19 15:47:00","2001-12-19 15:47:00","19-12-2001: reunión dirigentes radicales y justicialistas para salvar al gobierno",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
